Ward_code,Borough_code,Borough_name,Ward_name,candidate,party,party_long,number_votes,elected_flag,Number of councillors in ward
E05000541,E09000028,Southwark,Faraday,"Morrison, Loanna Ms.",CON,Conservative Party,216,,3
E05000541,E09000028,Southwark,Faraday,"Furze, David C.",CON,Conservative Party,210,,3
E05000541,E09000028,Southwark,Faraday,"Conteh, Gibrill",APP,All People's Party,171,,3
E05000541,E09000028,Southwark,Faraday,"Ladipo, Jelil",LD,Liberal Democrats,163,,3
E05000541,E09000028,Southwark,Faraday,"Atako, Juliet Ms.",APP,All People's Party,163,,3
E05000541,E09000028,Southwark,Faraday,"Mustoe, Sarah Ms.",LD,Liberal Democrats,139,,3
E05000541,E09000028,Southwark,Faraday,"Kanumansa, Alhaji",APP,All People's Party,124,,3
E05000541,E09000028,Southwark,Faraday,"Edwards, Tracy Ms.",TUSC,Trade Unionist and Socialist Coalition,113,,3
E05000541,E09000028,Southwark,Faraday,"Shimell, Laurence R.",LD,Liberal Democrats,106,,3
E05000542,E09000028,Southwark,Grange,"Green, Lucas",LAB,Labour Party,1160,Yes,3
E05000542,E09000028,Southwark,Grange,"Johnson, Ben",LD,Liberal Democrats,1150,Yes,3
E05000542,E09000028,Southwark,Grange,"O'Brien, Damian S.",LD,Liberal Democrats,1071,Yes,3
E05000542,E09000028,Southwark,Grange,"Lamb, Octavia M. Ms.",LAB,Labour Party,1065,,3
E05000542,E09000028,Southwark,Grange,"Walsh, Helen V. Ms.",LD,Liberal Democrats,1052,,3
E05000542,E09000028,Southwark,Grange,"Oyewole, Emmanuel",LAB,Labour Party,942,,3
E05000542,E09000028,Southwark,Grange,"Ferguson, Robert M.",CON,Conservative Party,545,,3
E05000542,E09000028,Southwark,Grange,"Curran, Patrick J.",UKIP,UK Independence Party (UKIP),540,,3
E05000542,E09000028,Southwark,Grange,"Spencer, Ben",CON,Conservative Party,513,,3
E05000542,E09000028,Southwark,Grange,"Denley, Mark",GRE,Green Party,456,,3
E05000542,E09000028,Southwark,Grange,"Evers, Jason H.",GRE,Green Party,398,,3
E05000542,E09000028,Southwark,Grange,"Twinn, Ian D.",CON,Conservative Party,396,,3
E05000542,E09000028,Southwark,Grange,"Thompson, Daniel",GRE,Green Party,314,,3
E05000542,E09000028,Southwark,Grange,"Dillon, Arti",TUSC,Trade Unionist and Socialist Coalition,91,,3
E05000543,E09000028,Southwark,Livesey,"Livingstone, Richard*",LAB,Labour Party,1965,Yes,3
E05000543,E09000028,Southwark,Livesey,"Akoto, Evelyn Ms.",LAB,Labour Party,1873,Yes,3
E05000543,E09000028,Southwark,Livesey,"Situ, Michael*",LAB,Labour Party,1817,Yes,3
E05000543,E09000028,Southwark,Livesey,"Turner, Brian D.",UKIP,UK Independence Party (UKIP),449,,3
E05000543,E09000028,Southwark,Livesey,"Nicholson, William",GRE,Green Party,343,,3
E05000543,E09000028,Southwark,Livesey,"Secretan, Tom",GRE,Green Party,330,,3
E05000543,E09000028,Southwark,Livesey,"Percik, David",LD,Liberal Democrats,251,,3
E05000543,E09000028,Southwark,Livesey,"Callen, Charles S.",LD,Liberal Democrats,248,,3
E05000543,E09000028,Southwark,Livesey,"Fordham, Derek C.",CON,Conservative Party,242,,3
E05000543,E09000028,Southwark,Livesey,"Fordham, Margaret E. Ms.",CON,Conservative Party,217,,3
E05000543,E09000028,Southwark,Livesey,"Salter, Michael L. R.",CON,Conservative Party,216,,3
E05000543,E09000028,Southwark,Livesey,"Shiely, Indira",LD,Liberal Democrats,177,,3
E05000543,E09000028,Southwark,Livesey,"Pougin, Denis",APP,All People's Party,142,,3
E05000544,E09000028,Southwark,Newington,"Anderson, Maisie Ms.",LAB,Labour Party,2299,Yes,3
E05000544,E09000028,Southwark,Newington,"Coyle, Neil*",LAB,Labour Party,2280,Yes,3
E05000544,E09000028,Southwark,Newington,"Kerslake, Eleanor A. Ms.",LAB,Labour Party,2122,Yes,3
E05000544,E09000028,Southwark,Newington,"Lyne, Ciaran",LD,Liberal Democrats,1035,,3
E05000544,E09000028,Southwark,Newington,"Scott, Malica",LD,Liberal Democrats,1019,,3
E05000544,E09000028,Southwark,Newington,"Whitehead, Daniel J.",LD,Liberal Democrats,915,,3
E05000544,E09000028,Southwark,Newington,"Lane, Sandra Ms.",GRE,Green Party,583,,3
E05000544,E09000028,Southwark,Newington,"Rocher-Purchase, Solveig",GRE,Green Party,430,,3
E05000544,E09000028,Southwark,Newington,"Carroll, Stewart",CON,Conservative Party,351,,3
E05000544,E09000028,Southwark,Newington,"Sampson, Linda J. Ms.",CON,Conservative Party,299,,3
E05000544,E09000028,Southwark,Newington,"Howard-Lloyd, Colm",CON,Conservative Party,284,,3
E05000544,E09000028,Southwark,Newington,"Rees, Richard",IND,Independent,254,,3
E05000544,E09000028,Southwark,Newington,"Evans, Lee D.",IND,Independent,205,,3
E05000544,E09000028,Southwark,Newington,"Offord, Peter",TUSC,Trade Unionist and Socialist Coalition,124,,3
E05000545,E09000028,Southwark,Nunhead,"Colley, Fiona Ms.*",LAB,Labour Party,2229,Yes,3
E05000545,E09000028,Southwark,Nunhead,"Chopra, Sunil*",LAB,Labour Party,1936,Yes,3
E05000545,E09000028,Southwark,Nunhead,"Rhule, Sandra Ms.",LAB,Labour Party,1820,Yes,3
E05000545,E09000028,Southwark,Nunhead,"Barbe, Steve",GRE,Green Party,714,,3
E05000545,E09000028,Southwark,Nunhead,"Remy, Valerie Ms.",GRE,Green Party,555,,3
E05000545,E09000028,Southwark,Nunhead,"Tapsell, Dave",GRE,Green Party,435,,3
E05000545,E09000028,Southwark,Nunhead,"Smith, Althea Ms.*",APP,All People's Party,323,,3
E05000545,E09000028,Southwark,Nunhead,"Clarke, Robert J.",CON,Conservative Party,298,,3
E05000545,E09000028,Southwark,Nunhead,"Chan, Gerald",CON,Conservative Party,255,,3
E05000545,E09000028,Southwark,Nunhead,"Chathli, Harry",CON,Conservative Party,237,,3
E05000545,E09000028,Southwark,Nunhead,"Blango, Frances C. Ms.",LD,Liberal Democrats,200,,3
E05000545,E09000028,Southwark,Nunhead,"Melly, Paul T.",LD,Liberal Democrats,189,,3
E05000545,E09000028,Southwark,Nunhead,"Mace, Dolly Ms.",LD,Liberal Democrats,163,,3
E05000546,E09000028,Southwark,Peckham,"Hargrove, Barrie J.*",LAB,Labour Party,2126,Yes,3
E05000546,E09000028,Southwark,Peckham,"Situ, Johnson",LAB,Labour Party,1995,Yes,3
E05000546,E09000028,Southwark,Peckham,"Soanes, Cleo Ms.*",LAB,Labour Party,1903,Yes,3
E05000546,E09000028,Southwark,Peckham,"Cole, Donald",APP,All People's Party,327,,3
E05000546,E09000028,Southwark,Peckham,"Diniz, Sal Ms.",GRE,Green Party,313,,3
E05000546,E09000028,Southwark,Peckham,"Machado, Pedro M.",GRE,Green Party,297,,3
E05000546,E09000028,Southwark,Peckham,"Prikken, Ingrid",GRE,Green Party,294,,3
E05000546,E09000028,Southwark,Peckham,"Foster, Sharon R. Ms.",APP,All People's Party,239,,3
E05000546,E09000028,Southwark,Peckham,"Yusuff, Mariam Ms.",APP,All People's Party,215,,3
E05000546,E09000028,Southwark,Peckham,"Lansana, Eric",CON,Conservative Party,209,,3
E05000546,E09000028,Southwark,Peckham,"Field, Christopher L.",UKIP,UK Independence Party (UKIP),201,,3
E05000546,E09000028,Southwark,Peckham,"Maclaren, Jane S. Ms.",CON,Conservative Party,182,,3
E05000546,E09000028,Southwark,Peckham,"Oyewunmi, Ola Ms.",LD,Liberal Democrats,175,,3
E05000546,E09000028,Southwark,Peckham,"Ward, Josephine M. Ms.",CON,Conservative Party,166,,3
E05000546,E09000028,Southwark,Peckham,"Shearman, Richard H.",LD,Liberal Democrats,106,,3
E05000546,E09000028,Southwark,Peckham,"Taras, Christopher C.",LD,Liberal Democrats,96,,3
E05000547,E09000028,Southwark,Peckham Rye,"Hamvas, Renata*",LAB,Labour Party,2084,Yes,3
E05000547,E09000028,Southwark,Peckham Rye,"Edwards, Gavin*",LAB,Labour Party,2066,Yes,3
E05000547,E09000028,Southwark,Peckham Rye,"Mills, Victoria Ms.*",LAB,Labour Party,2064,Yes,3
E05000547,E09000028,Southwark,Peckham Rye,"Bennett, Gerard J.",GRE,Green Party,789,,3
E05000547,E09000028,Southwark,Peckham Rye,"Seiffert, Rachel A. Ms.",GRE,Green Party,735,,3
E05000547,E09000028,Southwark,Peckham Rye,"Dunning, Alexander",GRE,Green Party,669,,3
E05000547,E09000028,Southwark,Peckham Rye,"Brown, Megan M. K. Ms.",CON,Conservative Party,583,,3
E05000547,E09000028,Southwark,Peckham Rye,"Gamester, Nathan A.",CON,Conservative Party,523,,3
E05000547,E09000028,Southwark,Peckham Rye,"Pimlott, Adam A.",CON,Conservative Party,510,,3
E05000547,E09000028,Southwark,Peckham Rye,"Helyar-Cardwell, Victoria Ms.",LD,Liberal Democrats,352,,3
E05000547,E09000028,Southwark,Peckham Rye,"Miles, Paul G.",LD,Liberal Democrats,291,,3
E05000547,E09000028,Southwark,Peckham Rye,"Skelly, Bob",LD,Liberal Democrats,271,,3
E05000547,E09000028,Southwark,Peckham Rye,"Okorode, Ediri Ms.",APP,All People's Party,68,,3
E05000548,E09000028,Southwark,Riverside,"Al-Samerai, Anood*",LD,Liberal Democrats,1589,Yes,3
E05000548,E09000028,Southwark,Riverside,"Mann, Eliza P. Ms.*",LD,Liberal Democrats,1465,Yes,3
E05000548,E09000028,Southwark,Riverside,"Mccallum, Hamish",LD,Liberal Democrats,1420,Yes,3
E05000548,E09000028,Southwark,Riverside,"Davey, Edward",LAB,Labour Party,807,,3
E05000548,E09000028,Southwark,Riverside,"Samai, Jonathan",LAB,Labour Party,642,,3
E05000548,E09000028,Southwark,Riverside,"Sofekun, Mayowa",LAB,Labour Party,610,,3
E05000548,E09000028,Southwark,Riverside,"Dilke, Fisher W. W.",CON,Conservative Party,589,,3
E05000548,E09000028,Southwark,Riverside,"Lockwood, Alisa N. Ms.",CON,Conservative Party,567,,3
E05000548,E09000028,Southwark,Riverside,"Roland, Jonathan H. M.",CON,Conservative Party,481,,3
E05000548,E09000028,Southwark,Riverside,"Lavin, Willam B.",GRE,Green Party,460,,3
E05000548,E09000028,Southwark,Riverside,"Howard, Charlotte G. Ms.",UKIP,UK Independence Party (UKIP),429,,3
E05000548,E09000028,Southwark,Riverside,"Webber, Jackie Ms.",UKIP,UK Independence Party (UKIP),417,,3
E05000548,E09000028,Southwark,Riverside,"Graca, Fernando A. M.",UKIP,UK Independence Party (UKIP),411,,3
E05000548,E09000028,Southwark,Riverside,"Kandinsky, Gary M. A.",TUSC,Trade Unionist and Socialist Coalition,72,,3
E05000549,E09000028,Southwark,Rotherhithe,"Cryan, Stephanie Ms.",LAB,Labour Party,1370,Yes,3
E05000549,E09000028,Southwark,Rotherhithe,"Whittam, Kathleen Ms.",LAB,Labour Party,1348,Yes,3
E05000549,E09000028,Southwark,Rotherhithe,"Williams, Bill",LAB,Labour Party,1244,Yes,3
E05000549,E09000028,Southwark,Rotherhithe,"Fearnley, James R.",LD,Liberal Democrats,934,,3
E05000549,E09000028,Southwark,Rotherhithe,"Nelson, Wilma Ms.*",LD,Liberal Democrats,921,,3
E05000549,E09000028,Southwark,Rotherhithe,"Hook, Jeff*",LD,Liberal Democrats,860,,3
E05000549,E09000028,Southwark,Rotherhithe,"Pheby, Ian P.",UKIP,UK Independence Party (UKIP),561,,3
E05000549,E09000028,Southwark,Rotherhithe,"Lago, Pat Ms.",UKIP,UK Independence Party (UKIP),560,,3
E05000549,E09000028,Southwark,Rotherhithe,"Haves, Emily Ms.",GRE,Green Party,497,,3
E05000549,E09000028,Southwark,Rotherhithe,"Ezel, Eren Ms.",CON,Conservative Party,377,,3
E05000549,E09000028,Southwark,Rotherhithe,"Boyle, Pauline M. Ms.",CON,Conservative Party,357,,3
E05000549,E09000028,Southwark,Rotherhithe,"Packer, Sam",CON,Conservative Party,302,,3
E05000549,E09000028,Southwark,Rotherhithe,"Law, Bob",TUSC,Trade Unionist and Socialist Coalition,109,,3
E05000549,E09000028,Southwark,Rotherhithe,"Chaffey, Mark",TUSC,Trade Unionist and Socialist Coalition,88,,3
E05000550,E09000028,Southwark,South Bermondsey,"Dale, Catherine Ms.",LAB,Labour Party,1464,Yes,3
E05000550,E09000028,Southwark,South Bermondsey,"Pollak, Leo",LAB,Labour Party,1345,Yes,3
E05000550,E09000028,Southwark,South Bermondsey,"Lambe, Sunny",LAB,Labour Party,1317,Yes,3
E05000550,E09000028,Southwark,South Bermondsey,"Neale, Graham J.*",LD,Liberal Democrats,1234,,3
E05000550,E09000028,Southwark,South Bermondsey,"Bukola, Michael A.*",LD,Liberal Democrats,1214,,3
E05000550,E09000028,Southwark,South Bermondsey,"Kyriacou, Paul A.*",LD,Liberal Democrats,1211,,3
E05000550,E09000028,Southwark,South Bermondsey,"Gammon, Max",UKIP,UK Independence Party (UKIP),619,,3
E05000550,E09000028,Southwark,South Bermondsey,"Conway, Dean",UKIP,UK Independence Party (UKIP),581,,3
E05000550,E09000028,Southwark,South Bermondsey,"Orr, Paula Ms.",GRE,Green Party,306,,3
E05000550,E09000028,Southwark,South Bermondsey,"Roberts, Dominic D.",CON,Conservative Party,236,,3
E05000550,E09000028,Southwark,South Bermondsey,"Sharp, James A.",CON,Conservative Party,187,,3
E05000550,E09000028,Southwark,South Bermondsey,"Skriczka, Milly Ms.",CON,Conservative Party,149,,3
E05000550,E09000028,Southwark,South Bermondsey,"Mullins, Bill",TUSC,Trade Unionist and Socialist Coalition,106,,3
E05000551,E09000028,Southwark,South Camberwell,"King, Sarah Ms.",LAB,Labour Party,1915,Yes,3
E05000551,E09000028,Southwark,South Camberwell,"John, Peter*",LAB,Labour Party,1853,Yes,3
E05000551,E09000028,Southwark,South Camberwell,"Gonde, Christopher",LAB,Labour Party,1827,Yes,3
E05000551,E09000028,Southwark,South Camberwell,"Margolies, Eleanor Ms.",GRE,Green Party,855,,3
E05000551,E09000028,Southwark,South Camberwell,"Wheeldon, Susie Ms.",GRE,Green Party,619,,3
E05000551,E09000028,Southwark,South Camberwell,"Purchase, Chantal Ms.",GRE,Green Party,509,,3
E05000551,E09000028,Southwark,South Camberwell,"Barley, Emily J. Ms.",CON,Conservative Party,421,,3
E05000551,E09000028,Southwark,South Camberwell,"Fox, Damian G.",CON,Conservative Party,363,,3
E05000551,E09000028,Southwark,South Camberwell,"Davison, Graham",CON,Conservative Party,351,,3
E05000551,E09000028,Southwark,South Camberwell,"Hunt, Jonathan",LD,Liberal Democrats,315,,3
E05000551,E09000028,Southwark,South Camberwell,"Blango, Columba M.",LD,Liberal Democrats,283,,3
E05000551,E09000028,Southwark,South Camberwell,"Capstick, Denise M. Ms.",LD,Liberal Democrats,237,,3
E05000551,E09000028,Southwark,South Camberwell,"Hunte, Colin A.",APP,All People's Party,176,,3
E05000551,E09000028,Southwark,South Camberwell,"Carruthers, Amy Ms.",IND,Independent,96,,3
E05000551,E09000028,Southwark,South Camberwell,"Gray, Russell",IND,Independent,70,,3
E05000551,E09000028,Southwark,South Camberwell,"Tillyard, James",IND,Independent,67,,3
E05000552,E09000028,Southwark,Surrey Docks,"Hubber, David C.*",LD,Liberal Democrats,1039,Yes,3
E05000552,E09000028,Southwark,Surrey Docks,"Rajan, Lisa E. Ms.*",LD,Liberal Democrats,837,Yes,3
E05000552,E09000028,Southwark,Surrey Docks,"Okosun, James",LD,Liberal Democrats,780,Yes,3
E05000552,E09000028,Southwark,Surrey Docks,"Bukenya, Michael J.",LAB,Labour Party,712,,3
E05000552,E09000028,Southwark,Surrey Docks,"Stewart, Charles E.",LAB,Labour Party,697,,3
E05000552,E09000028,Southwark,Surrey Docks,"Anderson, John",CON,Conservative Party,655,,3
E05000552,E09000028,Southwark,Surrey Docks,"Shillito, Imogen Ms.",LAB,Labour Party,632,,3
E05000552,E09000028,Southwark,Surrey Docks,"Fox, Simon J.",CON,Conservative Party,562,,3
E05000552,E09000028,Southwark,Surrey Docks,"Myers, Rupert E. F.",CON,Conservative Party,548,,3
E05000552,E09000028,Southwark,Surrey Docks,"Prescott, Toby",UKIP,UK Independence Party (UKIP),502,,3
E05000552,E09000028,Southwark,Surrey Docks,"Kearns, Jacqueline E. Ms.",GRE,Green Party,486,,3
E05000552,E09000028,Southwark,Surrey Docks,"Hellings, John",UKIP,UK Independence Party (UKIP),468,,3
E05000552,E09000028,Southwark,Surrey Docks,"Olivier, Jessica A. Ms.",GRE,Green Party,360,,3
E05000553,E09000028,Southwark,The Lane,"Ali, Jasmine Ms.",LAB,Labour Party,2369,Yes,3
E05000553,E09000028,Southwark,The Lane,"Dolezal, Nick*",LAB,Labour Party,2064,Yes,3
E05000553,E09000028,Southwark,The Lane,"Mohammed, Jamille",LAB,Labour Party,1967,Yes,3
E05000553,E09000028,Southwark,The Lane,"Plodowski, Anna Ms.",GRE,Green Party,987,,3
E05000553,E09000028,Southwark,The Lane,"Chance, Tom",GRE,Green Party,876,,3
E05000553,E09000028,Southwark,The Lane,"Van Der Stoep, Remco",GRE,Green Party,681,,3
E05000553,E09000028,Southwark,The Lane,"Foreman, Rebecca M. Ms.",CON,Conservative Party,457,,3
E05000553,E09000028,Southwark,The Lane,"Joseph, Barry N.",CON,Conservative Party,437,,3
E05000553,E09000028,Southwark,The Lane,"Upadhyay, Ami Ms.",CON,Conservative Party,345,,3
E05000553,E09000028,Southwark,The Lane,"Holder, Tom",LD,Liberal Democrats,291,,3
E05000553,E09000028,Southwark,The Lane,"Giles, Tam Ms.",LD,Liberal Democrats,282,,3
E05000553,E09000028,Southwark,The Lane,"Taylor, Kyle",LD,Liberal Democrats,201,,3
E05000553,E09000028,Southwark,The Lane,"Konate, Lamine",APP,All People's Party,162,,3
E05000554,E09000028,Southwark,Village,"Mitchell, Michael*",CON,Conservative Party,1604,Yes,3
E05000554,E09000028,Southwark,Village,"Lyons, Jane B. Ms.",CON,Conservative Party,1572,Yes,3
E05000554,E09000028,Southwark,Village,"Kirby, Anne G. Ms.",LAB,Labour Party,1554,Yes,3
E05000554,E09000028,Southwark,Village,"Bradbury, David S.",CON,Conservative Party,1464,,3
E05000554,E09000028,Southwark,Village,"Rice, Andrew",LAB,Labour Party,1441,,3
E05000554,E09000028,Southwark,Village,"Taylor, Simon",LAB,Labour Party,1380,,3
E05000554,E09000028,Southwark,Village,"Hilton, Robin A. C.",LD,Liberal Democrats,948,,3
E05000554,E09000028,Southwark,Village,"Halfyard, Adrian",GRE,Green Party,577,,3
E05000554,E09000028,Southwark,Village,"Gurling, James C.",LD,Liberal Democrats,549,,3
E05000554,E09000028,Southwark,Village,"Caldecott, Edmund",GRE,Green Party,500,,3
E05000554,E09000028,Southwark,Village,"Jennings, David",GRE,Green Party,470,,3
E05000554,E09000028,Southwark,Village,"Niazi, Harry",LD,Liberal Democrats,405,,3
E05000554,E09000028,Southwark,Village,"King, Michael J.",UKIP,UK Independence Party (UKIP),258,,3
E05000555,E09000029,Sutton,Beddington North,"Ali, Pat Ms.*",LD,Liberal Democrats,1299,Yes,3
E05000555,E09000029,Sutton,Beddington North,"Mattey, Nick",LD,Liberal Democrats,1290,Yes,3
E05000555,E09000029,Sutton,Beddington North,"Piracha, Nighat Ms.",LD,Liberal Democrats,1048,Yes,3
E05000555,E09000029,Sutton,Beddington North,"Price, Leslie",UKIP,UK Independence Party (UKIP),779,,3
E05000555,E09000029,Sutton,Beddington North,"Wortley, Hilary V. Ms.",CON,Conservative Party,776,,3
E05000555,E09000029,Sutton,Beddington North,"Vamadeva, Anusha Ms.",CON,Conservative Party,705,,3
E05000555,E09000029,Sutton,Beddington North,"Emirali, Leon V.",CON,Conservative Party,673,,3
E05000555,E09000029,Sutton,Beddington North,"Gwynn, Sarah A. Ms.",LAB,Labour Party,654,,3
E05000555,E09000029,Sutton,Beddington North,"Hughes, Margaret R. Ms.",LAB,Labour Party,600,,3
E05000555,E09000029,Sutton,Beddington North,"Ahmad, Nawaz",LAB,Labour Party,570,,3
E05000555,E09000029,Sutton,Beddington North,"Hartfield, Joan M. Ms.",GRE,Green Party,257,,3
E05000555,E09000029,Sutton,Beddington North,"Hartfield, Frederick B.",GRE,Green Party,235,,3
E05000556,E09000029,Sutton,Beddington South,"Joyce, Ed*",LD,Liberal Democrats,1215,Yes,3
E05000556,E09000029,Sutton,Beddington South,"Garratt, Neil R.",CON,Conservative Party,1120,Yes,3
E05000556,E09000029,Sutton,Beddington South,"Abellan, Manuel",LD,Liberal Democrats,1079,Yes,3
E05000556,E09000029,Sutton,Beddington South,"Simms, Jim",CON,Conservative Party,1045,,3
E05000556,E09000029,Sutton,Beddington South,"Okuyucu, Abdullah",LD,Liberal Democrats,982,,3
E05000556,E09000029,Sutton,Beddington South,"Williams, Andy D.",CON,Conservative Party,949,,3
E05000556,E09000029,Sutton,Beddington South,"Main-Ian, Bill",UKIP,UK Independence Party (UKIP),788,,3
E05000556,E09000029,Sutton,Beddington South,"Towler, Mary E. Ms.",LAB,Labour Party,464,,3
E05000556,E09000029,Sutton,Beddington South,"Sim, Patrick G.",LAB,Labour Party,440,,3
E05000556,E09000029,Sutton,Beddington South,"Thomas, Alfred M.",LAB,Labour Party,430,,3
E05000557,E09000029,Sutton,Belmont,"Hicks, David A.*",CON,Conservative Party,1687,Yes,3
E05000557,E09000029,Sutton,Belmont,"Mcmanus, Patrick R.",CON,Conservative Party,1534,Yes,3
E05000557,E09000029,Sutton,Belmont,"Pascoe, Jane E. Ms.",CON,Conservative Party,1389,Yes,3
E05000557,E09000029,Sutton,Belmont,"Mcintosh, Barbara E. Ms.",LD,Liberal Democrats,881,,3
